,News,is_apple,is_amazon,is_microsoft,is_facebook,is_tesla,is_nvidia,is_cisco,is_alphabet,is_google,is_broadcom
1501,"EU's Breton to hold video call with Google, YouTube CEOs on Ukraine fake news",0,0,0,0,0,0,0,1,0,0
635,Russia fines Google again over banned content,0,0,0,0,0,0,0,0,1,0
2661,"Facebook, Alphabet shifted in sector classification system",0,0,0,0,0,0,0,1,0,0
368," EU to clear $37 billion Avago, Broadcom deal without conditions",0,0,0,0,0,0,0,0,0,0
1663,Microsoft to unveil more TV projects for Xbox One entertainment hub,0,0,1,0,0,0,0,0,0,0
554,"Five things to watch as Facebook, Google, Twitter CEOs testify in Congress",0,0,0,0,0,0,0,0,1,0
2182,"Amazon is exploring offer for Peloton, source says; report says Nike also weighing bid",0,0,0,1,0,0,0,0,0,0
3324,Alphabet unit wants share of property taxes for Toronto smart city-report,0,0,0,0,0,0,0,1,0,0
891,U.S. states allege Google 'unlawfully' preserves Play Store monopoly,0,0,0,0,0,0,0,0,1,0
3061,U.S. Republican senator backs review of Broadcom's Qualcomm bid,0,0,0,0,0,0,0,0,0,0
292,Trump signs order prohibiting Broadcom takeover of Qualcomm,0,0,0,0,0,0,0,0,0,0
914,UPDATE 3-Broadcom profit beats as Qualcomm takeover fight intensifies,0,0,0,0,0,0,0,0,0,0
1938,Amazon supports higher corporate taxes in U.S. - Bezos,0,1,0,0,0,0,0,0,0,0
1575,Ethan Allen reports launch on Amazon,0,1,0,0,0,0,0,0,0,0
698,"Google to stop using Apple tool to track iPhone users, avoiding new pop-up warning",1,0,0,0,0,0,0,0,0,0
2583,Cisco challenges Microsoft buy of Skype in EU court,0,0,1,0,0,0,0,0,0,0
229,UPDATE 2-Amazon and Apple handed $225 mln in Italian antitrust fines,1,0,0,0,0,0,0,0,0,0
1694,Google's latest iPhone rival off to a rocky start,0,0,0,0,0,0,0,0,1,0
2422,EU countries aiming for common position on tech rules on Nov. 25,0,0,0,0,0,0,0,1,0,0
1915,"Tesla shares jump ahead of report; investors eye factories, Cybertruck",0,0,0,0,1,0,0,0,0,0
1160,Apple hires banks for potential Kangaroo bonds,1,0,0,0,0,0,0,0,0,0
1178,Amazon says studio executive Joe Lewis resigns,0,1,0,0,0,0,0,0,0,0
2623,Russian TV channel ends talks with Google over YouTube block,0,0,0,0,0,0,0,0,1,0
346,"Watch and wear: NFL, Amazon reportedly to expand partnership",0,1,0,0,0,0,0,0,0,0
1582,UPDATE 3-S.Korea fines Google $177 mln for blocking Android customisation,0,0,0,0,0,0,0,0,1,0
744,Google target of new antitrust probe by state attorneys general,0,0,0,0,0,0,0,1,0,0
123,Doctor named as one of victims in fatal Tesla crash in Texas,0,0,0,0,1,0,0,0,0,0
1583,Tesla's Musk signals concerns over Nvidia deal for UK chip maker,0,0,0,0,1,0,0,0,0,0
2072,Google battles landmark UK class action over alleged iPhone tracking,0,0,0,0,0,0,0,0,1,0
1872,Microsoft targets Amazon with price cuts on 'cloud' services,0,0,1,0,0,0,0,0,0,0
2862,"Facebook could face hefty fine in Russia over banned content, says regulator",0,0,0,0,0,0,0,1,0,0
1613,UPDATE 1-Apple hires former Tesla engineer to boost self-driving car effort,1,0,0,0,0,0,0,0,0,0
2569,"UPDATE 1-Google announces Pixel 6 phone with new chip, subscription service",0,0,0,0,0,0,0,0,1,0
263,Wall Street hits records as Tesla surges; focus on Fed meeting,0,0,0,0,1,0,0,0,0,0
1693,UPDATE 2-Meta CEO Zuckerberg promotes Nick Clegg to lead on policy issues,0,0,0,1,0,0,0,0,0,0
2789,Microsoft expands program for women returning to work,0,0,1,0,0,0,0,0,0,0
1810,Investors bullish ahead of Apple iPhone launch,1,0,0,0,0,0,0,0,0,0
811,"UPDATE 3-Dissected iPad reveals Samsung, Qualcomm parts",0,0,0,0,0,0,0,0,0,0
967,U.S. NTSB chair criticizes Tesla over 'FSD' rollout,0,0,0,0,1,0,0,0,0,0
2540,"Wall St edges up after Putin comments, Cisco falls",0,0,0,0,0,0,1,0,0,0
772,"Amazon's holiday-quarter forecast disappoints as labor, supply issues mount",0,1,0,0,0,0,0,0,0,0
2322,Trump administration subpoenaed Apple for lawmakers' data ,1,0,0,0,0,0,0,0,0,0
2629,Musk asks followers on Twitter whether he should sell 10% of his Tesla stock,0,0,0,0,1,0,0,0,0,0
1361,Alphabet's Waymo seeks outside investors ,0,0,0,0,0,0,0,1,0,0
2785,Microsoft takes aim at Sony with cloud gaming service,0,0,1,0,0,0,0,0,0,0
776,"Bye bye Google, hello Alphabet",0,0,0,0,0,0,0,1,0,0
816,Microsoft targeted in apparent Chinese antitrust probe,0,0,1,0,0,0,0,0,0,0
2455,On cloud nine: Web growth powers Amazon shares,0,1,0,0,0,0,0,0,0,0
1961,FTC probing allegations of Amazon's deceptive discounting,0,1,0,0,0,0,0,0,0,0
2166,EU hits Apple with music streaming charge in boost for Spotify,1,0,0,0,0,0,0,0,0,0
1896,Amazon cuts price of largest Kindle Fire tablet,0,1,0,0,0,0,0,0,0,0
2370,Cisco reports Q2 adj. earnings per share $0.57,0,0,0,0,0,0,1,0,0,0
1013,"Uber partners with Hertz to offer 50,000 Tesla rentals to U.S. ride-hail drivers",0,0,0,0,1,0,0,0,0,0
139,UPDATE 1-Tesla says it supports standardisation of China auto industry,0,0,0,0,1,0,0,0,0,0
1699,"Affirm, Amazon partner to enable pay-over-time feature",0,1,0,0,0,0,0,0,0,0
436,UPDATE 1-Tesla ordered to pay over $130 mln to Black former worker over racism,0,0,0,0,1,0,0,0,0,0
1422,Big venture firms eye opportunity in Google Glass,0,0,0,0,0,0,0,0,1,0
2735,"Russia's Navalny criticises Apple, Google over app removal, social media posts say",0,0,0,0,0,0,0,0,1,0
1972,Amazon partners with HTC to make smartphones,0,1,0,0,0,0,0,0,0,0
946,Google to launch its app store in China,0,0,0,0,0,0,0,0,1,0
2119,"Google keeps Android ad tool into at least 2024, exploring other options",0,0,0,1,0,0,0,0,0,0
318,Samsung drops attempt to ban Apple sales in Europe,1,0,0,0,0,0,0,0,0,0
347,Apple considering expansion into wearable glasses ,1,0,0,0,0,0,0,0,0,0
2281,U.S. charges Levandowski with stealing Alphabet trade secrets,0,0,0,0,0,0,0,1,0,0
933,"Musk says ""Epic is right,"" takes sides in battle with Apple",1,0,0,0,0,0,0,0,0,0
2104,"UPDATE 2-Broadcom signals delay in iPhone chip ramp-up, pointing to later release date",0,0,0,0,0,0,0,0,0,0
635,"Google's voice assistant in new EU antitrust investigation, MLex reports",0,0,0,0,0,0,0,1,0,0
1795,U.S. labor movement looks for path forward after Amazon defeat,0,1,0,0,0,0,0,0,0,0
2189,Apple says it has no interest in buying TikTok,1,0,0,0,0,0,0,0,0,0
622,Cisco to acquire software firm ThousandEyes,0,0,0,0,0,0,1,0,0,0
747,UPDATE 2-East Carolina University sues Cisco over slogan,0,0,0,0,0,0,1,0,0,0
60,Google commits $740 mln to Australia months after threatening pull-out,0,0,0,0,0,0,0,0,1,0
1800,"Alphabet in talks with Spanish publishers to bring Google News back, sources say",0,0,0,0,0,0,0,1,0,0
287,Chipmaker Nvidia's quarterly revenue jumps 48.4 pct,0,0,0,0,0,1,0,0,0,0
3297,"Waymo has tens of thousands people on San Francisco robotaxi waitlist, co-CEO says",0,0,0,0,0,0,0,1,0,0
493,Apple hires former BMW executive for car project,1,0,0,0,0,0,0,0,0,0
273,A scramble at Cisco exposes uncomfortable truths about US cyber defense,0,0,0,0,0,0,1,0,0,0
266,U.S. judge overseeing Google case will sell mutual funds holding Alphabet stock,0,0,0,0,0,0,0,0,1,0
266,Apple orders 5-6 million watches,1,0,0,0,0,0,0,0,0,0
780,"Google, Facebook, Twitter must combat Ukraine fake news - Polish, Baltic leaders",0,0,0,0,0,0,0,1,0,0
2063,Tesla reassigns global sales chief,0,0,0,0,1,0,0,0,0,0
1638,Arista to pay $400 million to Cisco to resolve court fight,0,0,0,0,0,0,1,0,0,0
2763,Google's cloud taps AMD for new service as chip wars heat up,0,0,0,0,0,0,0,1,0,0
2073,Broadcom's third-quarter revenue exceeds expectations,0,0,0,0,0,0,0,0,0,0
2122,UPDATE 2-Consumer Reports drops 'top pick' rating for Tesla Model 3,0,0,0,0,1,0,0,0,0,0
1639,BRIEF-Broadcom shares down 2 pct after the bell following results,0,0,0,0,0,0,0,0,0,0
2700,Microsoft offers ad-free Bing for the classroom to battle Google,0,0,1,0,0,0,0,0,0,0
2292,Google is accused in lawsuit of systemic bias against Black employees,0,0,0,0,0,0,0,0,1,0
449,Finjan Holdings unit has filed a patent infringement lawsuit against Cisco Systems,0,0,0,0,0,0,1,0,0,0
1147,"Avago, Broadcom deal could put pressure on Qualcomm",0,0,0,0,0,0,0,0,0,0
378,"Tesla sold 56,006 China-made vehicles in September",0,0,0,0,1,0,0,0,0,0
2408,Microsoft apologizes for GDC party with skimpily-clad dancers,0,0,1,0,0,0,0,0,0,0
2894,Google suspends Parler social networking app from Play Store; Apple gives 24-hour warning,1,0,0,0,0,0,0,0,0,0
706,"India to expedite Amazon, Flipkart antitrust probe as tech focus intensifies - sources",0,1,0,0,0,0,0,0,0,0
892,Samsung says Microsoft deal invites 'charges of collusion' ,0,0,1,0,0,0,0,0,0,0
1409,Factbox-U.S. automakers line up EV models to take on Tesla,0,0,0,0,1,0,0,0,0,0
580,Slack files EU competition complaint against Microsoft,0,0,1,0,0,0,0,0,0,0
1298,Amazon faces Teamsters union drive at nine Canadian sites,0,1,0,0,0,0,0,0,0,0
1198,Broadcom makes $1 bln patent claim against Volkswagen,0,0,0,0,0,0,0,0,0,0
92,India's antitrust body orders Google inquiry after news publishers complain,0,0,0,0,0,0,0,0,1,0
268,France's Casino expands Amazon partnership with collect services,0,1,0,0,0,0,0,0,0,0
2057,Amazon unveils effort to develop original TV shows,0,1,0,0,0,0,0,0,0,0
1065,Broadcom Receives Second Request From FTC For Proposed Acquisition Of Qualcomm,0,0,0,0,0,0,0,0,0,0
1255,Google reported by Danish watchdog for unlimited data storage,0,0,0,0,0,0,0,0,1,0
2702,"U.S. blocking Chinese acquisitions of global tech firms a ""red flag"" - Chinese state-backed tabloid",0,0,0,0,0,0,0,0,0,0
2703,Apple partners with Cisco to boost enterprise business,1,0,0,0,0,0,0,0,0,0
2959,Microsoft needs Minecraft to boost mobile ambitions,0,0,1,0,0,0,0,0,0,0
1809,Google to form health company led by Genentech chairman,0,0,0,0,0,0,0,0,1,0
394,Alphabet-backed Oscar Health files for IPO as telehealth market booms,0,0,0,0,0,0,0,1,0,0
2749,Moody's comments on EU's antitrust charges against Alphabet,0,0,0,0,0,0,0,1,0,0
1872,"Amazon agrees to NYC union election terms, setting stage for two votes in March",0,1,0,0,0,0,0,0,0,0
612,"UPDATE 1-Russia reinstates Twitter slowdown, says Meta, Google are 'instigators of war'",0,0,0,1,0,0,0,0,0,0
1008,UPDATE 4-Nvidia's $40 bln deal for ARM dealt blow by UK regulator,0,0,0,0,0,1,0,0,0,0
596,"Amazon, Apple most valuable brands but China's rising ",0,1,0,0,0,0,0,0,0,0
268,Microsoft says investigating accessibility issues with 365 services,0,0,1,0,0,0,0,0,0,0
109,Broadcom's ambitious deal history under CEO Hock Tan,0,0,0,0,0,0,0,0,0,0
2749,UPDATE 1-NXP Semiconductors sells China JV stake as Qualcomm takeover awaits Beijing nod,0,0,0,0,0,0,0,0,0,0
202,UAW says it will greet Tesla workers with 'open arms',0,0,0,0,1,0,0,0,0,0
2674,Tesla puts brake on Shanghai land buy as U.S.-China tensions weigh ,0,0,0,0,1,0,0,0,0,0
2160,"Waymo, UPS expand autonomous freight truck tie-up ahead of holidays",0,0,0,0,0,0,0,1,0,0
1455,Amazon and Facebook to fall under new G7 tax rules,0,1,0,0,0,0,0,0,0,0
2982,UPDATE 2-Alphabet CEO touts results of corporate restructuring,0,0,0,0,0,0,0,1,0,0
2217,"Researchers, cybersecurity agency urge action by Microsoft cloud database users",0,0,1,0,0,0,0,0,0,0
2624,UK Supreme Court blocks $4.3 bln Google class action over iPhone tracking,0,0,0,0,0,0,0,0,1,0
2509,Microsoft says game over for Xbox 360,0,0,1,0,0,0,0,0,0,0
1168,"UPDATE 2-Amazon, top Indian seller Cloudtail end relationship amid regulatory heat",0,1,0,0,0,0,0,0,0,0
1300,US STOCKS-Wall Street futures fall after Facebook triggers tech sell-off,0,0,0,0,0,0,0,1,0,0
1730,"Google blocks RT, other Russian channels from earning ad dollars",0,0,0,1,0,0,0,0,0,0
932,Google reaches new deal with French newspapers on licensing rights,0,0,0,0,0,0,0,0,1,0
518,Amazon's German workers threaten strike before Christmas,0,1,0,0,0,0,0,0,0,0
411,Apple antitrust compliance off to a promising start,1,0,0,0,0,0,0,0,0,0
1881,Apple to face EU antitrust charge over NFC chip,1,0,0,0,0,0,0,0,0,0
2773,Paris taxi crash involving Tesla car killed one person ,0,0,0,0,1,0,0,0,0,0
2009,UPDATE 1-World Bank chief takes swipe at Microsoft's $69 bln gaming deal as poor countries struggle,0,0,1,0,0,0,0,0,0,0
1554,"Cisco says probing possible bribery in Russia, other countries",0,0,0,0,0,0,1,0,0,0
1673,UPDATE 1-Amazon Chair Jeff Bezos donating $200 mln to Smithsonian,0,1,0,0,0,0,0,0,0,0
427,Amazon files new legal challenges in dispute with Future Group,0,1,0,0,0,0,0,0,0,0
873,"Amazon to add over 2,000 jobs in Britain this year",0,1,0,0,0,0,0,0,0,0
102,Google buys London site for $1 billion,0,0,0,0,0,0,0,0,1,0
2595,Developers file antitrust complaint against Apple in China,1,0,0,0,0,0,0,0,0,0
419,Dozens of U.S. states say Apple stifles competition; back 'Fortnite' maker,0,0,0,0,0,0,0,1,0,0
1287,Amazon to open five new warehouses in India,0,1,0,0,0,0,0,0,0,0
3172,Cisco Sees Q4 non-GAAP earnings per share $0.50-$0.52 per share,0,0,0,0,0,0,1,0,0,0
442,"U.S. senator slams Apple, Amazon, Nike, for enabling forced labor in China",1,0,0,0,0,0,0,0,0,0
657,UPDATE 1-France's CGT union calls for Amazon workers to strike on Black Friday,0,1,0,0,0,0,0,0,0,0
2481,Cisco loses court challenge to Microsoft's takeover of Skype,0,0,0,0,0,0,1,0,0,0
1466,Qualcomm Issues Statement On Reduced Broadcom Proposal,0,0,0,0,0,0,0,0,0,0
643,Injuries reported after roof collapse at Amazon warehouse in Illinois ,0,1,0,0,0,0,0,0,0,0
964,"MacBook, iPad production delayed as supply crunch hits Apple ",1,0,0,0,0,0,0,0,0,0
1781,Chinese employees at Microsoft's Nokia arm protest mass layoffs,0,0,1,0,0,0,0,0,0,0
2177,U.S. senators urge FTC to probe Tesla over self-driving claims,0,0,0,0,1,0,0,0,0,0
145,Apple lowers quarterly revenue forecast,1,0,0,0,0,0,0,0,0,0
1641,"UPDATE 8-Tesla edges past Wall Street target as bitcoin sales, environmental credits boost revenue",0,0,0,0,1,0,0,0,0,0
2274,"White House to tackle cyber challenges with Apple, IBM, insurance CEOs",1,0,0,0,0,0,0,0,0,0
902,"UK watchdog looking into Apple, Google mobile ecosystems",0,0,0,0,0,0,0,0,1,0
546,"Russia fines Facebook, Twitter for not deleting banned content",0,0,0,0,0,0,0,1,0,0
104,Google announces $1 bln additional investment in housing across Bay Area,0,0,0,0,0,0,0,1,0,0
3153,Acacia terminates merger agreement with Cisco,0,0,0,0,0,0,1,0,0,0
2373,Google to clamp down on online financial scams in Britain,0,0,0,0,0,0,0,0,1,0
2437,Broadcom offers to buy mobile chipmaker Qualcomm for $103 billion,0,0,0,0,0,0,0,0,0,0
341,Apple Music hits 38 million paid subscribers,1,0,0,0,0,0,0,0,0,0
137,"Google CEO loses voice, skips shareholder meeting",0,0,0,0,0,0,0,0,1,0
2223,Amazon sues New York attorney general to preempt COVID-19 lawsuit,0,1,0,0,0,0,0,0,0,0
246,Tesla set to breach $500 billion in market value,0,0,0,0,1,0,0,0,0,0
2607,"Apple becomes first company to hit $3 trillion market value, then slips",1,0,0,0,0,0,0,0,0,0
2760,"Apple overhauls Apple TV with App Store, Siri search",1,0,0,0,0,0,0,0,0,0
2363,"Soros Fund Management LLC dissolves share stake in Alphabet, Amgen, American Airlines ‍",0,0,0,0,0,0,0,1,0,0
796,UPDATE 1-Microsoft sued over search-related patents,0,0,1,0,0,0,0,0,0,0
837,"Tesla to recall 135,000 U.S. vehicles under pressure from auto safety regulators",0,0,0,0,1,0,0,0,0,0
1782,Top Amazon official swipes at Bernie Sanders over planned Alabama visit,0,1,0,0,0,0,0,0,0,0
1213,Xiaomi trumps Apple to become world's No. 2 smartphone maker,1,0,0,0,0,0,0,0,0,0
2797,Epic ruling invites future efforts to paint Apple as monopolist,1,0,0,0,0,0,0,0,0,0
2462,EU antitrust regulators ready Apple charges on Spotify complaint,1,0,0,0,0,0,0,0,0,0
2178,"Tesla forecasts 2022 growth above 50%, despite supply chain challenges",0,0,0,0,1,0,0,0,0,0
686,Elon Musk says deleted his Tesla titles,0,0,0,0,1,0,0,0,0,0
2844,Google to replace M&A chief,0,0,0,0,0,0,0,0,1,0
806,Waymo testing self-driving car ride service in Arizona,0,0,0,0,0,0,0,1,0,0
2988,Cisco warns of revenue decline in second quarter,0,0,0,0,0,0,1,0,0,0
250,Amazon accused of violating U.S. labor law after union supporters' arrests,0,1,0,0,0,0,0,0,0,0
143,Samsung Elec says will fight Nvidia lawsuit,0,0,0,0,0,1,0,0,0,0
1600,"Broadcom CEO expects Q2 growth in wireless, broadband",0,0,0,0,0,0,0,0,0,0
222,"Moody's upgrades Tesla's rating to Ba1, says outlook positive",0,0,0,0,1,0,0,0,0,0
73,California files to join U.S. antitrust lawsuit against Google,0,0,0,0,0,0,0,0,1,0
2796,Russia tells Google to restrict ads it says contain inaccurate information on casualties,0,0,0,0,0,0,0,0,1,0
1567,Amazon brings macOS to cloud in a boost to Apple app developers,1,0,0,0,0,0,0,0,0,0
2214,Apple supplier Foxconn halts EV project with China's Byton ,1,0,0,0,0,0,0,0,0,0
1404,UPDATE 1-Broadcom wins permanent injunction against Emulex,0,0,0,0,0,0,0,0,0,0
2306,Microsoft to acquire video game publisher ZeniMax Media for $7.5 bln,0,0,1,0,0,0,0,0,0,0
98,UPDATE 2-Microsoft warns Azure customers of flaw that could have permitted hackers access to data,0,0,1,0,0,0,0,0,0,0
88,"Three U.S. states, D.C. sue Google over location-tracking",0,0,0,0,0,0,0,0,1,0
979,Google to buy Japan payment startup for $182 million-plus,0,0,0,0,0,0,0,1,0,0
2938,Apple starts applying new data privacy labels to apps,1,0,0,0,0,0,0,0,0,0
2383,Google provides data on U.S. political advertising,0,0,0,0,0,0,0,0,1,0
132,Russia to go after Google this month with fine of up to 20% of annual turnover,0,0,0,0,0,0,0,0,1,0
694,Google to invest $75 million in coronavirus-hit small businesses,0,0,0,0,0,0,0,1,0,0
2789,"Fidelity Contrafund sours on Apple, bolsters bet on Tesla",1,0,0,0,0,0,0,0,0,0
833,Nokia says Microsoft approached it for talks in February,0,0,1,0,0,0,0,0,0,0
2643,"Google curtails free photo storage, pushes users to buy more space",0,0,0,0,0,0,0,1,0,0
518,UPDATE 4-U.S. Supreme Court backs Google over Oracle in major copyright case,0,0,0,0,0,0,0,0,1,0
2080,Tesla may launch in India this summer - Musk,0,0,0,0,1,0,0,0,0,0
724,Jury orders Cisco to pay $70 mln to XpertUniverse in patent dispute,0,0,0,0,0,0,1,0,0,0
218,YouTube blocks all anti-vaccine content,0,0,0,0,0,0,0,1,0,0
2709,Google fails to dismiss privacy lawsuit over Google Wallet,0,0,0,0,0,0,0,0,1,0
2856,"Microsoft, Elon Musk's SpaceX tie up to woo space customers",0,0,1,0,0,0,0,0,0,0
2127,Tesla delays initial production of Cybertruck to early 2023,0,0,0,0,1,0,0,0,0,0
2864,Apple not in settlement talks with Qualcomm ,1,0,0,0,0,0,0,0,0,0
2038,Cisco profit beats on strong demand for security products,0,0,0,0,0,0,1,0,0,0
2619,UPDATE 3-France fines Google 500 mln euros over copyright row,0,0,0,0,0,0,0,0,1,0
2260,UPDATE 3-Cisco sees slower growth in second quarter,0,0,0,0,0,0,1,0,0,0
278,French anti-trust decision on Google's copyright talks with publishers due in coming days,0,0,0,0,0,0,0,0,1,0
826,"Hertz says it may expand supply of Teslas to Uber to 150,000",0,0,0,0,1,0,0,0,0,0
2671,Tesla to start operations in India next year,0,0,0,0,1,0,0,0,0,0
574,U.S. FDA notifies Amazon over sale of weight-loss products with harmful ingredients,0,1,0,0,0,0,0,0,0,0
946,"FTC to review Amazon deal for MGM, source says",0,1,0,0,0,0,0,0,0,0
2571,Google workers to form global union alliance,0,0,0,0,0,0,0,0,1,0
2975,"Amazon strikes deal with Apple to sell iPhones, iPads",1,0,0,0,0,0,0,0,0,0
1283,"Amazon raises $1 billion sustainable bond for climate, social causes",0,1,0,0,0,0,0,0,0,0
2634,U.S. senators criticize Apple for not testifying on antitrust concerns,1,0,0,0,0,0,0,0,0,0
99,India considers sharp import tax cuts on EVs after Tesla lobbying ,0,0,0,0,1,0,0,0,0,0
1459,Facebook says it removed troll farm run by Nicaraguan government,0,0,0,1,0,0,0,0,0,0
